id,price,bedrooms,bathrooms,sqm_living,sqm_lot,waterfront
3633,435000,3,1,97.54738016,510.9624675,0
3634,406500,3,2.75,170.9401709,6361.854329,0
3635,550000,5,2.75,278.7068004,880.0631735,0
3636,251000,3,2,111.4827202,948.7179487,0
3637,830000,3,1.5,170.9401709,940.6354515,0
3638,803000,4,2.5,259.1973244,712.8390933,0
3639,206000,3,1,90.11519881,869.5652174,0
3640,200000,4,1,99.40542549,693.7012263,0
3641,219000,2,1,83.61204013,479.3756968,0
3642,777000,4,4,248.9780751,557.4136009,0
3643,593700,3,2.5,185.8045336,2043.84987,0
3644,712500,3,1.5,154.2177629,817.2612412,0
3645,600000,4,1.5,164.4370123,558.7142326,0
3646,554663,3,2,114.2697882,631.9212189,0
3647,267000,3,1,161.6499443,1010.312152,0
3648,390000,3,2,158.8628763,827.7591973,0
3649,335000,6,2,187.662579,656.9119287,0
3650,938000,4,2.5,223.894463,918.4318097,0
3651,370000,4,2.75,214.6042363,1369.843924,0
3652,335000,5,2.5,222.9654404,422.5195095,0
3653,695000,5,2,293.5711631,370.6800446,0
3654,387500,3,1,144.9275362,1331.56819,0
3655,245000,3,2.5,164.4370123,574.7863248,0
3656,308550,3,2,148.6436269,1226.309922,0
3657,225000,3,1.75,123.5600149,1217.2055,0
3658,715000,4,2.5,275.9197324,2709.308807,0
3659,335000,3,1,94.76031215,947.6031215,0
3660,634000,3,2.5,231.3266444,455.5927165,0
3661,337500,5,2,157.9338536,679.4871795,0
3662,440000,1,1,78.96692679,610.0891862,0
3663,350000,3,1.75,116.1278335,1279.728725,0
3664,400000,2,1,56.67038276,423.6343367,0
3665,1288000,4,3.5,343.7383872,1223.987365,0
3666,435000,3,1,88.25715347,936.4548495,0
3667,681000,4,2.5,358.6027499,476.5886288,0
3668,397000,3,3.5,126.3470829,118.4503902,0
3669,775000,4,2.5,361.3898179,3206.335935,0
3670,480000,3,2.25,156.0758082,844.4816054,0
3671,158000,3,2.5,141.2114456,668.8963211,0
3672,590000,3,2,224.8234857,19384.24378,0
3673,772500,5,2.75,361.3898179,848.197696,0
3674,464500,5,1.5,273.1326644,1247.212932,0
3675,281000,3,1.75,125.4180602,811.6871052,0
3676,620000,3,2.25,203.4559643,4249.16388,0
3677,475000,3,2.25,211.8171683,534.1880342,0
3678,245000,2,2,99.40542549,418.0602007,0
3679,660000,5,2.25,235.9717577,348.3835006,0
3680,527500,4,2.25,210.8881457,787.8112226,0
3681,135000,2,1,113.3407655,673.5414344,0
3682,275000,3,1.75,175.5852843,464.5113341,0
3683,430000,4,2,184.875511,440.3567447,0
3684,213500,3,1,113.3407655,557.4136009,0
3685,535000,3,3,245.2619844,555.369751,0
3686,641000,3,1.75,137.4953549,892.1404682,0
3687,436300,3,2,215.533259,875.1393534,0
3688,1440000,4,1.75,223.894463,557.4136009,0
3689,830000,4,2.75,194.1657376,1254.180602,0
3690,380000,3,1,85.47008547,328.1308064,0
3691,132500,3,0.75,78.96692679,796.4511334,0
3692,179950,3,1,104.9795615,920.3827573,0
3693,188200,3,1,117.0568562,674.9349684,0
3694,659000,4,2,194.1657376,1003.344482,0
3695,317000,3,2,187.662579,674.4704571,0
3696,625000,3,2.25,183.0174656,424.0059457,0
3697,350000,3,1.75,169.0821256,886.7521368,0
3698,750000,3,1.5,170.9401709,464.5113341,0
3699,457000,4,1.75,195.0947603,962.2816797,0
3700,632500,4,2,164.4370123,464.5113341,0
3701,223000,3,2,103.1215162,671.7762913,0
3702,610000,4,2.75,194.1657376,780.3790412,0
3703,385000,4,1.75,193.236715,763.1921219,0
3704,367500,3,3.25,130.0631735,124.7677443,0
3705,385100,3,1,98.47640282,746.9342252,0
3706,230000,2,1,66.88963211,549.3311037,0
3707,286000,3,2.75,102.1924935,69.67670011,0
3708,201700,3,1,93.83128948,889.632107,0
3709,1350000,4,4.75,485.8788554,8295.986622,0
3710,525000,4,1.75,224.8234857,712.746191,0
3711,361000,3,1.5,111.4827202,672.2408027,0
3712,530000,3,1.5,181.1594203,182.3671498,0
3713,455000,3,2.25,173.7272389,687.7554812,0
3714,421000,4,2.25,121.7019695,780.3790412,0
3715,640000,4,2,141.2114456,575.9940543,0
3716,240000,3,1,117.9858789,1182.924563,0
3717,360000,2,1,78.03790412,688.7774062,0
3718,157340,2,1,83.61204013,2136.752137,0
3719,1240000,4,3,279.6358231,570.327016,0
3720,250000,3,1,97.54738016,638.6101821,0
3721,735000,6,2.75,312.1516165,7850.798959,0
3722,884900,7,4.75,498.8851728,1003.344482,0
3723,775000,3,3.5,249.9070977,9712.374582,0
3724,463000,3,1.75,158.8628763,680.0445931,0
3725,579000,3,2.5,152.3597176,117.8929766,0
3726,570000,6,3.75,371.6090673,558.8071349,0
3727,1060000,5,4.5,384.6153846,736.1575622,0
3728,375000,4,2.75,291.7131178,2303.976217,0
3729,422000,2,1.75,122.6309922,242.3820141,0
3730,866500,4,3.5,286.1389818,459.4017094,0
3731,705000,3,2.5,232.255667,962.3745819,0
3732,470000,4,2.5,234.1137124,899.6655518,0
3733,360000,3,1.25,218.320327,575.9940543,0
3734,795000,4,2.5,238.7588257,1249.535489,0
3735,800000,4,2.5,287.9970271,725.287997,0
3736,2453500,4,3.5,439.427722,1262.170197,0
3737,277284,3,1.75,95.68933482,445.9308807,0
3738,460000,2,1,94.76031215,371.7948718,0
3739,898888,3,2.5,193.236715,346.432553,0
3740,211000,3,1,130.9921962,4451.505017,0
3741,222000,2,2,126.3470829,306.5774805,0
3742,672000,3,2.5,243.4039391,2005.481234,0
3743,778000,3,2.25,209.959123,3073.206986,0
3744,312500,3,1.75,138.4243776,881.9212189,0
3745,650000,4,2.5,235.042735,603.8647343,0
3746,740000,6,2.25,291.7131178,952.2482349,0
3747,320000,3,2,169.0821256,1635.079896,0
3748,455000,4,2.5,164.4370123,1223.337049,0
3749,2450000,5,4,411.557042,836.1204013,0
3750,500000,3,3.25,138.4243776,83.79784467,0
3751,325000,3,1.75,166.2950576,2548.030472,0
3752,416000,3,2.5,158.8628763,120.4013378,0
3753,495000,4,2.25,192.3076923,1884.057971,0
3754,549000,2,1,105.9085842,501.6722408,0
3755,589000,5,2,365.1059086,942.9580082,0
3756,194820,3,1.5,102.1924935,3037.904125,0
3757,405000,3,2.5,209.959123,510.9624675,0
3758,625000,3,2.5,209.959123,510.9624675,0
3759,205000,3,1,104.9795615,651.6164994,0
3760,345100,3,3.75,181.1594203,801.2820513,0
3761,200000,3,1,89.18617614,696.7670011,0
3762,1905000,4,3.5,391.1185433,1724.637681,0
3763,524500,3,1.5,318.6547752,24604.60795,0
3764,598600,4,2.75,322.3708658,19754.64511,0
3765,367777,5,3,198.810851,551.5607581,0
3766,750000,3,2.75,234.1137124,501.7651431,0
3767,575000,5,2.25,329.8030472,742.4749164,0
3768,84000,2,1,65.03158677,1870.122631,0
3769,255000,2,1,68.74767744,464.5113341,0
3770,1740000,4,3.75,306.5774805,422.2408027,0
3771,415000,3,2.25,152.3597176,546.2653289,0
3772,449900,3,2.5,258.2683017,764.1211446,0
3773,220000,5,1.5,170.0111483,8821.999257,0
3774,899000,4,2.5,328.8740245,868.5432925,0
3775,430000,3,2.5,133.7792642,680.0445931,0
3776,472500,4,2.5,274.9907098,20760.12635,0
3777,680000,6,2.5,295.4292085,870.9587514,0
3778,1650000,5,4,307.5065032,780.3790412,0
3779,810000,3,2,222.0364177,745.5406912,0
3780,605000,3,2.5,228.5395764,12828.40951,0
3781,522000,3,1.75,151.4306949,1449.275362,0
3782,759000,5,2.75,324.2289112,764.5856559,0
3783,411000,4,2.75,232.255667,488.3872166,0
3784,286950,4,2.5,193.236715,914.7157191,0
3785,440000,3,1.5,119.8439242,119.4723151,0
3786,149000,3,1,157.9338536,803.1400966,0
3787,284700,3,1,157.9338536,803.1400966,0
3788,374950,3,2.5,235.9717577,1074.136009,0
3789,816000,3,1.5,109.6246748,793.8498699,0
3790,533250,4,1.75,141.2114456,1430.509104,0
3791,689800,3,2.75,222.0364177,865.1988109,0
3792,775000,4,2.75,254.5522111,575.9940543,0
3793,702000,3,2.5,203.4559643,792.2705314,0
3794,160000,3,1,125.4180602,808.2497213,0
3795,255500,3,1,125.4180602,808.2497213,0
3796,949000,4,2.75,276.8487551,3925.39948,0
3797,169500,2,1,73.39279078,692.1218878,0
3798,586000,4,2.25,197.8818283,836.1204013,0
3799,680000,4,2.5,250.8361204,3477.424749,0
3800,851500,3,2,297.2872538,1689.33482,0
3801,582500,2,1.5,107.6737272,445.9308807,0
3802,637000,4,3.5,286.1389818,11047.75177,0
3803,225000,3,1,92.90226682,863.52657,0
3804,795000,3,3.25,209.959123,346.2467484,0
3805,304999,4,2.25,210.8881457,891.8617614,0
3806,95000,1,0.75,70.60572278,533.8164251,0
3807,240000,4,1.75,131.9212189,500,0
3808,772000,4,2.5,232.255667,806.391676,0
3809,245000,2,1.5,134.7082869,581.3823857,0
3810,430000,5,3,232.255667,534.1880342,0
3811,799000,3,1.5,205.3140097,585.2842809,0
3812,880000,5,2.75,280.5648458,853.4931252,0
3813,750000,4,2.5,305.6484578,700.2972873,0
3814,2890000,4,4,536.9751022,666.3879599,0
3815,532000,3,2.5,169.0821256,456.1501301,0
3816,525000,4,2.75,232.255667,959.6804162,0
3817,239000,2,1,112.4117428,870.9587514,0
3818,460000,2,1.5,101.2634708,371.6090673,0
3819,540000,4,2.25,123.5600149,780.3790412,0
3820,475000,2,1,82.68301747,426.4214047,0
3821,445000,3,1.75,126.3470829,464.3255295,0
3822,1575000,5,3.75,392.047566,858.4169454,0
3823,549950,4,2.5,351.1705686,631.7354143,0
3824,294950,4,2,242.4749164,1330.453363,0
3825,736000,3,2.5,183.9464883,276.3842438,0
3826,214946,3,1.75,119.8439242,807.1348941,0
3827,856000,5,3.25,336.3062059,510.9624675,0
3828,775000,2,2.5,248.9780751,686.7335563,0
3829,205000,3,1.75,111.4827202,801.8394649,0
3830,429592,2,2.75,185.0613155,1016.908213,1
3831,414250,4,1.75,152.3597176,1260.312152,0
3832,399950,4,2.75,178.3723523,408.769974,0
3833,319990,3,2.25,170.9401709,680.6020067,0
3834,524000,3,1.5,121.7019695,879.877369,0
3835,349950,2,1,97.54738016,586.8636195,0
3836,889000,4,2.5,238.7588257,416.2021553,0
3837,300000,3,1,86.39910814,479.3756968,0
3838,395000,1,1,67.81865478,278.7068004,0
3839,348000,2,2.5,117.9858789,115.3846154,0
3840,830000,2,1,106.8376068,557.4136009,0
3841,173000,2,1,76.17985879,970.8286882,0
3842,585000,4,1.75,278.7068004,3920.47566,0
3843,576750,3,2,206.2430323,464.5113341,0
3844,495000,5,3.25,232.255667,707.9152731,0
3845,216650,3,3.5,143.0694909,132.5715347,0
3846,615000,4,2.75,255.4812337,1435.340022,0
3847,675000,4,2.5,290.7840951,1157.840951,0
3848,510000,3,2,132.8502415,859.345968,0
3849,630000,3,2.5,248.9780751,30391.58305,0
3850,359950,4,2.5,279.6358231,529.6358231,0
3851,265000,3,1.5,142.1404682,696.7670011,0
3852,210000,3,1,115.1988109,449.8327759,0
3853,367000,3,2.5,209.959123,8660.163508,0
3854,1075000,4,2.25,261.9843924,464.5113341,0
3855,756000,3,2.5,330.7320699,770.8101078,0
3856,203000,3,2.25,151.4306949,849.59123,0
3857,535000,4,2.5,267.5585284,2229.09699,0
3858,525000,3,3.25,204.384987,691.1928651,0
3859,347500,3,1.75,150.5016722,696.7670011,0
3860,620000,3,1.75,137.4953549,202.991453,0
3861,645000,4,2.5,209.0301003,993.6826459,0
3862,2200000,4,3,328.8740245,1031.029357,0
3863,280000,3,2,166.2950576,3938.963211,0
3864,432000,3,2,130.0631735,592.7164623,0
3865,790000,3,1.5,222.0364177,413.6008919,0
3866,635000,4,1.75,222.9654404,933.6677815,0
3867,442000,3,1.5,190.449647,593.0880713,0
3868,490000,4,3,245.2619844,489.3162393,0
3869,250000,5,1.75,215.533259,715.3474545,0
3870,1325000,4,2.5,226.681531,334.4481605,0
3871,120000,3,1,117.0568562,696.7670011,0
3872,2950000,5,4.75,579.7101449,4410.999628,0
3873,325000,4,2.5,179.301375,785.7673727,0
3874,210000,4,1.75,111.4827202,713.4894091,0
3875,215000,1,1,90.11519881,709.6804162,0
3876,387000,3,1.75,168.1531029,1003.344482,0
3877,408000,3,1,128.2051282,651.7094017,0
3878,410000,3,1,136.5663322,603.8647343,0
3879,216000,3,1,93.83128948,735.7859532,0
3880,390000,3,1,93.83128948,735.7859532,0
3881,357000,3,1.5,124.4890375,1091.044221,0
3882,215000,3,1,90.11519881,675.8639911,0
3883,265000,3,1,104.2363434,608.8814567,0
3884,589950,3,2.75,155.1467856,125.4180602,0
3885,440000,3,1.75,263.8424378,1565.496098,0
3886,248000,2,1,71.53474545,798.9594946,0
3887,730000,3,2.25,189.5206243,12140.46823,0
3888,425000,4,2.5,283.5377183,1128.29803,0
3889,680000,3,2.5,243.4039391,1323.671498,0
3890,341500,5,2.25,289.8550725,966.1835749,0
3891,395000,2,1,102.1924935,369.2865106,0
3892,1225000,4,2.75,316.7967298,8862.504645,0
3893,695500,5,2.75,233.1846897,852.8428094,0
3894,308000,3,1.75,156.0758082,801.6536603,0
3895,422500,3,2,182.088443,599.219621,0
3896,418000,2,1,96.61835749,641.025641,0
3897,385000,5,1.5,162.5789669,908.5841695,0
3898,876650,3,3.25,201.597919,1162.021553,0
3899,450000,3,2.5,152.2668153,251.7651431,0
3900,418800,4,2.25,195.0947603,927.5362319,0
3901,330000,2,1,81.7539948,162.8576737,0
3902,550000,3,1.75,180.2303976,778.1493868,0
3903,270000,4,2.5,231.3266444,1082.311408,0
3904,978500,3,2.25,191.3786696,657.7480491,0
3905,975000,4,2.5,252.6941657,971.2931996,0
3906,455000,3,2.25,202.5269417,636.3805277,0
3907,1415000,4,3.25,334.4481605,3531.772575,0
3908,220000,2,1,78.03790412,836.1204013,0
3909,490000,3,2,220.1783724,1133.036046,0
3910,420000,4,2.25,210.8881457,845.410628,0
3911,408500,4,2.5,252.6941657,654.3106652,0
3912,716000,3,1.5,105.9085842,445.9308807,0
3913,965000,4,2.5,228.5395764,464.5113341,0
3914,357823,3,1.5,115.1988109,854.3292456,0
3915,7062500,5,4.5,932.7387588,3467.577109,1
3916,425000,3,2.25,155.1467856,882.5715347,0
3917,711777,4,1.75,206.2430323,625.3251579,0
3918,335000,3,1,91.04422148,920.0111483,0
3919,825000,4,1.5,175.5852843,644.5559272,0
3920,210000,2,1,102.1924935,557.4136009,0
3921,575000,2,1.75,257.3392791,1830.174656,0
3922,1208000,4,2.75,394.834634,1014.957265,0
3923,431500,2,2,127.2761055,452.0624303,0
3924,475000,3,1.5,137.4953549,1250.185805,0
3925,1495000,4,3.75,350.2415459,371.6090673,0
3926,540000,6,3,266.6295058,19181.90264,0
3927,775000,3,2.5,354.8866592,3253.065775,0
3928,635000,3,2.5,142.1404682,276.6629506,0
3929,1300000,3,2.75,382.7573393,1520.345596,0
3930,405000,3,2.25,147.7146042,675.1207729,0
3931,210000,3,1,141.2114456,798.9594946,0
3932,880000,4,2.5,218.320327,434.3180974,0
3933,239000,4,2,127.2761055,820.9773318,0
3934,515000,3,2.5,143.0694909,566.7038276,0
3935,1379900,3,3.25,351.7279822,3533.816425,1
3936,215000,4,2.25,139.3534002,501.0219249,0
3937,315000,6,2,162.5789669,1642.976589,0
3938,442500,3,1.5,167.2240803,771.3675214,0
3939,311000,2,1.75,109.6246748,5139.446302,0
3940,425000,2,1,77.10888146,560.2006689,0
3941,433500,3,1.75,143.0694909,877.9264214,0
3942,450000,3,2.25,149.5726496,770.7172055,0
3943,675000,3,2.25,184.875511,953.1772575,0
3944,535000,3,2.5,192.3076923,383.8721665,0
3945,577000,3,1.75,163.5079896,1196.023783,0
3946,480000,3,1.75,161.6499443,792.2705314,0
3947,400000,3,1.5,181.1594203,415.5518395,0
3948,304000,3,1,118.9149015,760.3121516,0
3949,355000,3,1.75,135.6373096,669.1750279,0
3950,998000,4,3.25,350.2415459,91322.74247,0
3951,550000,4,1.75,223.894463,784.7454478,0
3952,550000,4,1.75,223.894463,784.7454478,0
3953,210000,3,1.75,130.0631735,678.1865478,0
3954,317000,3,2.5,195.0947603,704.8494983,0
3955,700000,4,3.5,497.9561501,2396.878484,0
3956,265000,3,1,92.90226682,850.0557414,0
3957,700000,4,3.5,292.6421405,573.6714976,0
3958,1020000,5,3.5,388.3314753,1657.469342,0
3959,1145000,4,2.25,263.8424378,1880.527685,0
3960,460000,4,2.5,196.023783,3260.033445,0
3961,410000,2,1.5,154.2177629,371.6090673,0
3962,665000,4,3,200.6688963,408.769974,0
3963,600000,4,2.5,224.8234857,719.4351542,0
3964,502000,4,1.75,178.3723523,357.1163136,0
3965,364950,4,2.5,214.6042363,746.0052025,0
3966,680000,3,2.25,216.4622817,371.6090673,0
3967,235500,5,2.5,217.3913043,1273.968785,0
3968,576000,4,2.5,240.6168711,534.7454478,0
3969,405000,2,3,130.9921962,115.1988109,0
3970,335000,3,2.75,264.7714604,746.8413229,0
3971,122000,2,1,67.81865478,625.0464511,0
3972,432000,3,1.75,136.5663322,580.6391676,0
3973,375000,4,2.25,216.4622817,1059.085842,0
3974,276000,4,2.25,228.5395764,1045.150502,0
3975,450000,3,2.25,193.236715,10359.81048,0
3976,210000,2,1,91.97324415,756.2244519,0
3977,279000,3,2.5,134.7082869,381.4567075,0
3978,635000,3,1.75,124.4890375,362.3188406,0
3979,350000,3,2.5,253.6231884,684.875511,0
3980,218000,3,1,105.9085842,702.3411371,0
3981,750000,4,1.5,181.1594203,585.2842809,0
3982,310597,4,1.75,185.8045336,2387.588257,0
3983,355000,3,1,83.61204013,3511.705686,0
3984,735000,5,2.75,314.9386845,484.1137124,0
3985,155000,1,1,66.88963211,557.4136009,0
3986,354000,3,1,87.32813081,963.2107023,0
3987,415000,3,1.75,164.4370123,976.681531,0
3988,202000,1,1,54.81233742,77.38758826,0
3989,580000,3,2.5,183.9464883,174.0059457,0
3990,1495000,4,3.25,285.2099591,963.8610182,0
3991,790000,4,2.5,325.1579339,698.5321442,0
3992,499900,3,2.5,195.0947603,474.916388,0
3993,525000,4,2.25,243.4039391,9186.269045,0
3994,810000,4,2.5,261.0553698,985.9717577,0
3995,425000,4,1.5,212.746191,815.0315868,0
3996,241250,3,1.75,125.4180602,704.9424006,0
3997,318700,4,2.5,257.3392791,1775.919732,0
3998,720000,4,1.75,235.042735,464.5113341,0
3999,291000,3,1,118.9149015,975.4738016,0
4000,420000,3,1.75,98.47640282,3590.115199,0
4001,210000,2,1.75,92.90226682,330.1746563,0
4002,645000,3,3.25,359.5317726,1021.924935,0
4003,762000,5,2,313.0806392,464.5113341,0
4004,247500,4,1.75,212.746191,721.3861018,0
4005,282500,3,2.25,155.1467856,664.2512077,0
4006,395000,3,1.75,135.6373096,2104.329246,0
4007,295000,3,1.75,164.4370123,765.0501672,0
4008,235000,2,1,76.17985879,473.8015608,0
4009,770000,3,1.75,176.5143069,588.442958,0
4010,559950,2,2,173.7272389,459.8662207,0
4011,639000,4,2,170.9401709,503.4373839,0
4012,314950,3,1,147.7146042,786.8821999,0
4013,525000,3,1,152.3597176,574.1360089,0
4014,2400000,3,2.25,278.7068004,1083.704942,1
4015,820000,3,1.75,200.6688963,582.6830175,0
4016,1385000,3,3,231.3266444,334.4481605,0
4017,521450,3,2,119.8439242,529.5429208,0
4018,760750,3,2.5,296.3582311,4564.938685,0
4019,759600,4,1,143.0694909,10724.08027,0
4020,346150,3,2,198.810851,668.8963211,0
4021,390000,2,1,91.04422148,353.0286139,0
4022,359950,5,2.25,227.6105537,876.2541806,0
4023,430000,3,2,126.3470829,475.6596061,0
4024,960000,4,3.5,428.27945,1084.726867,0
4025,800000,7,6.75,694.9089558,3870.680045,0
4026,1010000,3,2.5,265.7004831,539.2976589,0
4027,290000,3,2,168.1531029,1064.288369,0
4028,1350000,4,2,208.1010777,956.5217391,0
4029,777000,3,3.25,335.3771832,5544.128577,0
4030,526000,2,1,134.7082869,418.0602007,0
4031,550000,3,3.5,134.7082869,101.3563731,0
4032,276000,3,1.5,169.0821256,812.8948346,0
4033,2500000,5,3.25,522.1107395,1177.257525,0
4034,325000,3,1.75,193.236715,608.8814567,0
4035,365000,3,2.5,165.3660349,162.950576,0
4036,2150000,8,6,403.195838,874.6748421,0
4037,825050,4,3.25,265.7004831,341.8803419,0
4038,690000,3,1.5,235.9717577,884.4295801,0
4039,390000,4,1,105.9085842,580.6391676,0
4040,385000,3,2,122.6309922,120.4942401,0
4041,619000,3,2.5,189.5206243,697.0457079,0
4042,494000,4,2.25,166.2950576,3901.895206,0
4043,412450,3,2,177.4433296,1254.645113,0
4044,580000,3,1.75,135.6373096,260.1263471,0
4045,269900,3,1.5,131.9212189,2053.140097,0
4046,704300,4,1.5,166.2950576,379.0412486,0
4047,267000,3,2,129.1341509,557.8781122,0
4048,310000,4,1.75,174.6562616,1128.762542,0
4049,227064,3,1.5,145.8565589,1005.574136,0
4050,925000,3,2.5,249.9070977,650.3158677,0
4051,245000,3,1.75,155.1467856,1063.91676,0
4052,339888,3,1,96.61835749,695.8379784,0
4053,439000,4,2,144.9275362,696.7670011,0
4054,400000,2,1,136.5663322,568.5618729,0
4055,560000,3,2.25,192.3076923,1393.719807,0
4056,703011,2,1,127.2761055,550.1672241,0
4057,363000,2,1,104.0505388,445.9308807,0
4058,650000,4,2.75,245.2619844,579.7101449,0
4059,299950,3,1,95.68933482,921.2188777,0
4060,228950,3,1,104.0505388,615.4775177,0
4061,465000,4,1.75,160.7209216,1086.956522,0
4062,725000,3,2.5,194.1657376,914.8086213,0
4063,212500,3,1,85.47008547,1337.792642,0
4064,526000,4,2.25,275.9197324,5058.528428,0
4065,383000,3,2.5,159.7918989,931.9026384,0
4066,244000,3,1.75,135.6373096,435.8974359,0
4067,565000,3,1.5,143.0694909,331.6610925,0
4068,373000,8,3,264.7714604,1181.15942,0
4069,300000,3,2,121.7019695,915.5518395,0
4070,405000,5,2.5,225.7525084,444.1657376,0
4071,979000,3,1.5,157.9338536,1312.987737,0
4072,324888,4,1.75,200.6688963,2670.940171,0
4073,445000,3,1.5,79.89594946,297.2872538,0
4074,761000,3,3.5,190.449647,187.662579,0
4075,435000,4,2,153.2887402,440.821256,0
4076,252000,3,2.25,145.8565589,781.3080639,0
4077,350000,3,1.75,154.2177629,942.9580082,0
4078,875000,3,1,113.3407655,754.2735043,0
4079,940000,3,1,113.3407655,754.2735043,0
4080,280000,3,2,165.3660349,1053.69751,0
4081,450000,3,2.5,202.5269417,392.6049796,0
4082,905000,3,2.5,327.0159792,22055.18395,0
4083,382450,3,2.5,206.2430323,1907.37644,0
4084,246700,3,2,149.5726496,1236.436269,0
4085,220000,3,1.5,99.40542549,866.8710517,0
4086,555750,3,1,98.47640282,453.3630621,0
4087,262500,3,1.5,107.7666295,827.3875883,0
4088,515000,2,1,84.5410628,438.9632107,0
4089,499500,3,2.5,275.9197324,2035.209959,0
4090,135000,1,1,73.39279078,1213.489409,0
4091,462500,2,2,143.0694909,677.2575251,0
4092,937500,4,2.5,290.7840951,1960.23783,0
4093,458000,3,1.5,136.5663322,889.0746934,0
4094,845000,4,2.75,293.5711631,663.6008919,0
4095,660000,3,2.25,248.5135637,3800.631735,0
4096,265000,3,2,124.4890375,630.1560758,0
4097,599999,9,4.5,355.8156819,649.2010405,0
4098,280000,3,2.5,167.2240803,807.9710145,0
4099,1055000,3,3.25,277.7777778,17637.68116,0
4100,875000,4,3,345.5964326,1312.244519,0
4101,125000,3,1,85.47008547,675.9568933,0
4102,634800,4,3,304.7194352,455.5927165,0
4103,269950,4,1,133.7792642,891.8617614,0
4104,359950,3,2.25,180.2303976,1078.781122,0
4105,417000,3,1.75,147.7146042,1064.102564,0
4106,389000,2,2,124.4890375,382.9431438,0
4107,1038000,4,2.5,350.2415459,1011.984392,0
4108,698000,6,2.5,248.9780751,1045.150502,0
4109,685000,4,2.5,261.9843924,940.6354515,0
4110,198500,3,1.75,141.2114456,663.0434783,0
4111,350000,4,2.5,237.829803,504.2735043,0
4112,649950,3,2.5,307.5065032,36016.72241,0
4113,441000,3,1.5,143.0694909,668.8963211,0
4114,462600,3,1.75,132.8502415,1092.62356,0
4115,365070,4,2.5,232.8130806,578.9669268,0
4116,550000,4,2,209.0301003,696.7670011,0
4117,470000,5,1.75,254.5522111,891.8617614,0
4118,340000,3,1.75,143.0694909,966.1835749,0
4119,910000,4,2.75,389.260498,3615.013006,0
4120,405000,4,1.75,157.0048309,779.6358231,0
4121,661000,4,2.25,184.875511,427.3504274,0
4122,635000,4,2.5,223.894463,656.7261241,0
4123,282000,2,1,106.8376068,566.518023,0
4124,235000,4,1.75,159.7918989,941.7502787,0
4125,277500,3,2,117.0568562,2053.140097,0
4126,346500,5,2.5,187.662579,766.4437012,0
4127,480000,5,2.25,208.1010777,510.9624675,0
4128,360000,4,2.25,179.301375,604.6079524,0
4129,245000,3,2.5,169.0821256,630.3418803,0
4130,625000,3,3.5,144.9275362,138.4243776,0
4131,750500,5,3,201.597919,226.681531,0
4132,525000,3,1.75,148.6436269,889.9108138,0
4133,740000,4,3.5,349.3125232,5301.282051,0
4134,523000,3,1.5,115.1988109,718.5990338,0
4135,292000,3,1.75,101.2634708,418.0602007,0
4136,625000,4,2.5,254.5522111,891.7688592,0
4137,700000,3,2.5,288.9260498,1089.464883,0
4138,399950,3,2.5,149.5726496,122.6309922,0
4139,545000,4,3.5,174.6562616,124.5819398,0
4140,339999,4,2,161.6499443,591.6945373,0
4141,1210000,4,2.25,303.7904125,557.4136009,0
4142,545000,3,2.5,184.875511,478.3537718,0
4143,260000,4,1.75,182.088443,780.3790412,0
4144,526000,3,1.75,156.0758082,317.7257525,0
4145,701000,4,3,270.3455964,793.3853586,0
4146,290000,3,2.25,139.3534002,695.0947603,0
4147,330600,1,1,53.88331475,167.131178,0
4148,550500,3,1.75,235.9717577,769.2307692,0
4149,430000,2,1,88.25715347,596.9899666,0
4150,4000000,4,5.5,657.7480491,1539.669268,0
4151,260600,2,1,75.25083612,423.6343367,0
4152,825000,5,3,379.0412486,696.7670011,0
4153,378950,4,2,169.0821256,780.3790412,0
4154,435000,4,2.5,246.1910071,842.1590487,0
4155,631000,3,2.25,155.1467856,129.6915645,0
4156,415000,3,2.5,230.3976217,774.9907098,0
4157,222000,3,1.75,115.1988109,702.3411371,0
4158,245000,3,2,129.1341509,766.4437012,0
4159,720000,3,2.5,267.5585284,940.7283538,0
4160,215000,3,1,98.47640282,924.7491639,0
4161,579100,2,1,99.40542549,255.8528428,0
4162,522500,4,1.75,152.3597176,863.8981791,0
4163,489000,3,2,140.2824229,278.7068004,0
4164,240000,3,1,114.2697882,218.5990338,0
4165,420250,3,2,140.2824229,339.7435897,0
4166,523000,4,2.5,295.4292085,1938.870308,0
4167,628000,4,2,209.959123,557.4136009,0
4168,320000,4,2.5,178.3723523,676.0497956,0
4169,359950,3,2.5,183.9464883,724.6376812,0
4170,232000,2,1,111.4827202,749.0709773,0
4171,810000,4,2.25,187.662579,520.2526942,0
4172,245000,4,1.5,186.7335563,702.4340394,0
4173,273000,3,2.25,179.301375,761.0553698,0
4174,1191000,5,2.5,251.7651431,1392.512077,0
4175,438000,5,1,181.1594203,580.6391676,0
4176,400000,3,1.75,196.023783,1820.88443,0
4177,340000,3,1,116.1278335,445.9308807,0
4178,552000,2,2.5,128.2051282,88.35005574,0
4179,790000,3,1.75,190.449647,379.0412486,0
4180,360000,3,1.5,167.2240803,2043.84987,0
4181,235000,3,1,121.7019695,1395.577852,0
4182,775000,2,1,93.83128948,334.4481605,0
4183,489200,3,2.75,171.8691936,891.8617614,0
4184,341000,3,2.25,162.5789669,826.8301747,0
4185,335000,4,2.5,200.1114827,562.0587142,0
